adobe-brackets,0.238564456707,0.148178728208
angular-angular.js,0.105155416551,0.0510558893273
h5bp-html5-boilerplate,0.108802475741,0.0266968395502
harvesthq-chosen,0.0752622376477,0.0845872883407
jashkenas-backbone,0.0559157034924,0.0195581054031
jekyll-jekyll,0.08069241054,0.0650631679828
mbostock-d3,0.131111268033,0.0819470535899
moment-moment,0.114028523641,0.0563960853655
mrdoob-three.js,0.0848916230076,0.156914461726
twbs-bootstrap,0.0580709475046,0.0115157167314
