adobe-brackets,0.140978101728,0.554211185705
angular-angular.js,0.0552342300486,0.298962601694
h5bp-html5-boilerplate,0.161319991877,0.175605836854
harvesthq-chosen,0.0344434283678,0.371921563734
jashkenas-backbone,0.0304370873595,0.573376526747
jekyll-jekyll,0.214641370128,0.799177823505
mbostock-d3,0.0542260352644,0.97374067859
moment-moment,0.089733298754,0.473880835567
mrdoob-three.js,0.041451825859,0.768211987306
twbs-bootstrap,0.0298619791098,0.157683889491
